CustomerID,FirstName,LastName,AddressLine1,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,AveMonthSpend,BikeBuyer
9889,Katherine,Perez,1935 Heavenly Drive,N. Vancouver,British Columbia,Canada,V7L 4J4,691-555-0114,1961-10-16,Partial College,Professional,F,M,1,3,4,5,80374,92,0
9891,Lucas,Barnes,6695 Treat Blvd.,Berkeley,California,United States,94704,605-555-0193,1961-10-23,Bachelors ,Management,M,S,1,3,3,3,156483,122,1
9892,David,Flores,8829 Northstar Drive,Berkeley,California,United States,94704,185-555-0185,1961-03-16,Bachelors ,Management,M,M,1,3,3,3,162812,138,1
9893,Toni,Mehta,4173 Rockledge Lane,Colma,California,United States,94014,786-555-0184,1961-07-13,Partial College,Professional,F,M,1,4,3,3,129147,87,1
9894,Joan,Coleman,2260 Clear Court,Coronado,California,United States,92118,387-555-0136,1961-10-16,High School,Professional,F,M,1,4,3,3,128422,90,1
9895,Hannah,Diaz,7345 Stillman Court,Glendale,California,United States,91203,249-555-0155,1961-01-19,Bachelors ,Management,F,M,1,2,3,3,140008,92,1
9897,Alexandra,Miller,328 Shelly Dr.,West Covina,California,United States,91791,402-555-0180,1955-11-20,High School,Professional,F,M,1,0,3,4,77143,78,0
9900,Brandon,Perry,384 Dayton Court,Victoria,British Columbia,Canada,V8V,758-555-0120,1955-10-15,High School,Professional,M,S,1,1,1,2,115198,88,1
9901,Bryce,Cooper,4399 Price Lane,Bellingham,Washington,United States,98225,414-555-0161,1954-01-22,Partial High School,Skilled Manual,M,S,1,2,0,2,67834,67,1
9902,David,Anderson,4683 Tuolumne Way,Victoria,British Columbia,Canada,V8V,834-555-0113,1935-05-08,Partial College,Professional,M,M,1,2,0,3,62522,67,0
9903,Katherine,Brooks,252 Meadowbrook Drive,W. Linn,Oregon,United States,97068,326-555-0144,1935-10-18,Graduate Degree,Management,F,S,0,2,0,2,56889,37,0
9906,Richard,Adams,2284 Azalea Avenue,Daly City,California,United States,94015,243-555-0193,1960-01-20,Partial College,Professional,M,S,1,4,3,4,150383,126,1
9907,Taylor,Cooper,8291 Crossbow Way,Lemon Grove,California,United States,91945,780-555-0156,1960-03-23,High School,Professional,F,M,1,2,4,5,136464,94,0
9908,Michael,Jones,608 Lincoln Dr.,Oak Bay,British Columbia,Canada,V8P,210-555-0110,1954-10-04,Partial High School,Skilled Manual,M,S,0,2,0,2,93228,68,0
9909,Eduardo,Powell,1810 Darlene Dr.,Novato,California,United States,94947,196-555-0183,1954-06-17,Partial High School,Skilled Manual,M,S,0,2,0,2,77629,72,0
9910,Jonathan,Mitchell,2595 Franklin Canyon Rd.,Vancouver,British Columbia,Canada,V7L 4J4,160-555-0163,1954-02-02,Partial High School,Skilled Manual,M,M,0,2,0,2,82572,78,0
9911,Eduardo,King,3348 Galindo Street,Beaverton,Oregon,United States,97005,853-555-0118,1954-08-08,Partial High School,Skilled Manual,M,M,1,2,0,2,77111,73,0
9912,Gabriella,King,3939 Northridge Ct.,Concord,California,United States,94519,217-555-0137,1954-11-10,Partial High School,Skilled Manual,F,M,0,2,0,2,62544,54,0
9913,Paige,Reed,1256 Orangewood Ave.,Port Hammond,British Columbia,Canada,V6B 3P7,305-555-0120,1954-12-26,Partial High School,Skilled Manual,F,M,1,2,0,3,66579,49,0
9914,Lucas,Martin,191 Trail Way,Cliffside,British Columbia,Canada,V8Y 1L1,434-555-0192,1953-07-16,Graduate Degree,Management,M,M,1,2,0,3,107526,86,0
9917,Jennifer,Parker,5772 Ridgewood Drive,Vancouver,British Columbia,Canada,V7L 4J4,755-555-0136,1953-05-20,Graduate Degree,Management,F,S,1,2,0,3,92036,51,0
9918,Hailey,Flores,90 Toyon Dr.,Burlingame,California,United States,94010,754-555-0183,1953-10-13,Graduate Degree,Management,F,M,1,2,0,3,87857,50,0
9919,Jennifer,Perry,6274 San Antonio,Victoria,British Columbia,Canada,V8V,263-555-0116,1953-11-01,Graduate Degree,Management,F,M,1,2,0,3,79480,49,0
9920,Jackson,Henderson,6715 North Park Court,Haney,British Columbia,Canada,V2W 1W2,547-555-0182,1952-05-12,Partial College,Professional,M,M,0,2,0,3,53385,68,0
9921,Rachel,Butler,5079 Notre Dame Avenue,Redmond,Washington,United States,98052,831-555-0110,1952-10-25,Partial College,Professional,F,M,1,2,0,3,52000,48,0
9924,Zachary,Garcia,1915 Seawind Dr.,National City,California,United States,91950,272-555-0172,1937-02-02,Graduate Degree,Management,M,M,1,2,0,3,108389,69,0
9925,Rachel,Ward,7694 Furness Street,Burlingame,California,United States,94010,442-555-0167,1937-08-03,Graduate Degree,Management,F,M,0,2,0,3,94045,45,0
9926,Marcus,Thompson,3260 Fountainhead Court,Colma,California,United States,94014,239-555-0129,1938-11-09,Graduate Degree,Management,M,M,1,2,0,3,118512,73,0
9928,Chloe,Hall,4042 Shoenic,Beverly Hills,California,United States,90210,148-555-0188,1938-12-08,Graduate Degree,Management,F,M,1,2,0,4,88980,47,0
9929,Xavier,Bryant,3905 Mt. Trinity Court,San Diego,California,United States,92102,115-555-0174,1938-08-28,Graduate Degree,Management,M,M,1,2,0,5,118630,78,0
9930,Jessica,Cook,1889 Carmel Dr,Grossmont,California,United States,91941,563-555-0111,1938-07-01,Graduate Degree,Management,F,M,1,2,0,5,105613,54,0
9931,Rachael,Mehta,93 N. 39th Street,Colma,California,United States,94014,107-555-0161,1938-02-25,Graduate Degree,Management,F,M,1,2,0,5,102543,52,0
9932,Xavier,Adams,4030 La Orinda Place,Olympia,Washington,United States,98501,682-555-0196,1938-09-23,Graduate Degree,Management,M,M,1,2,0,4,136756,75,0
9933,Leonard,Raji,2038 Encino Drive,Burbank,California,United States,91502,847-555-0162,1939-11-10,Graduate Degree,Management,M,M,1,2,0,3,113337,73,0
9936,Elizabeth,Griffin,9046 C Street,Newport Beach,California,United States,92625,169-555-0182,1940-03-20,Graduate Degree,Management,F,M,1,2,0,3,100321,57,0
9937,Alexandra,Brooks,5854 Eagle Way,Chula Vista,California,United States,91910,998-555-0187,1940-09-11,Graduate Degree,Management,F,M,1,2,0,4,124834,54,0
9940,Jesse,Carter,6359 Sand Point Road,Sooke,British Columbia,Canada,V0,271-555-0138,1941-09-13,Bachelors ,Management,M,M,1,2,0,4,63687,63,0
9942,Zachary,Wang,2901 Sunny Ave,Haney,British Columbia,Canada,V2W 1W2,603-555-0152,1941-02-06,Graduate Degree,Management,M,M,1,2,0,3,104263,76,0
9943,Eduardo,Kelly,1483 Santa Lucia Dr.,Berkeley,California,United States,94704,834-555-0116,1941-06-06,Graduate Degree,Management,M,M,1,2,0,3,119404,79,0
9944,Benjamin,Chen,5844 Miguel Drive,Torrance,California,United States,90505,515-555-0145,1942-10-21,Bachelors ,Management,M,S,1,2,0,4,63748,70,0
9946,Candace,Prasad,2964 Mt. Washington,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0189,1947-02-25,Partial High School,Clerical,F,M,1,2,1,2,23946,49,0
9948,Damien,Liang,1691 Boxer Blvd.,Townsville,Queensland,Australia,4810,1 (11) 500 555-0163,1947-02-25,Partial College,Clerical,M,M,0,2,0,2,57632,70,0
9949,Neil,Jimenez,6036 Park Glenn,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0172,1948-07-06,Partial High School,Clerical,M,M,1,2,1,2,17647,70,0
9950,Marcus,King,8564 Hickory Drive,Long Beach,California,United States,90802,964-555-0119,1978-02-18,Partial College,Skilled Manual,M,M,1,2,0,0,68698,75,0
9951,Alyssa,Kelly,4111 Vista Diablo,San Gabriel,California,United States,91776,186-555-0170,1978-08-04,Partial College,Skilled Manual,F,M,0,2,0,0,72646,56,0
9953,Jamie,Zheng,2104 Grading Way,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0118,1948-03-04,Partial College,Clerical,F,M,0,2,0,3,42502,45,0
9954,Maria,Richardson,2868 Filling Ave.,Beaverton,Oregon,United States,97005,880-555-0163,1977-11-22,Partial High School,Clerical,F,S,0,2,0,0,45144,41,1
9955,Amber,Phillips,9445 Shady Ln.,Beaverton,Oregon,United States,97005,702-555-0117,1977-02-16,Partial High School,Clerical,F,S,1,2,0,0,21739,38,0
9956,David,Davis,3923 Dew Drop Circle,Olympia,Washington,United States,98501,232-555-0155,1977-05-17,Partial College,Skilled Manual,M,S,0,1,0,0,69390,66,1
9960,Aaron,Perez,749 Ida Dr.,Glendale,California,United States,91203,143-555-0143,1976-11-01,Partial College,Skilled Manual,M,M,0,2,0,0,88335,82,0
9961,Katherine,Gray,4524 Ferndale Lane,Yakima,Washington,United States,98901,649-555-0191,1976-08-28,Partial College,Skilled Manual,F,S,0,2,0,0,63292,44,0
9964,Jenny,Li,251 Steven Circle,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0196,1950-12-13,Partial High School,Clerical,F,M,1,2,1,2,22777,50,0
9965,Cynthia,Martinez,6409 Buckthorn Court,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0135,1950-09-18,Partial College,Clerical,F,M,0,2,0,3,63603,51,0
9966,Meredith,Gonzalez,8668 Via Neruda,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0176,1951-05-10,High School,Skilled Manual,F,M,0,2,0,3,40844,51,0
9967,Cesar,Sara,8049 Jefferson Street,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0141,1951-09-09,High School,Skilled Manual,M,M,1,2,0,3,33932,62,0
9969,Micah,Lu,5710 Ida Drive,Perth,South Australia,Australia,6006,1 (11) 500 555-0182,1952-05-02,High School,Skilled Manual,M,M,1,2,0,3,50085,73,0
9973,Abby,Mehta,6289 Via Del Verdes,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0118,1954-02-08,Partial High School,Clerical,F,M,0,2,0,3,40036,49,0
9974,Joe,Srini,3337 East 26th Street,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0187,1954-10-14,Partial College,Skilled Manual,M,S,0,2,0,2,75292,71,1
9978,Jeremy,Carter,5985 Bouncing Road,Lakewood,California,United States,90712,809-555-0156,1975-07-27,Partial College,Skilled Manual,M,M,1,2,0,0,82109,77,1
9979,Connor,Henderson,1515 Palm Dr,Palo Alto,California,United States,94303,205-555-0110,1975-06-02,Partial College,Skilled Manual,M,M,1,2,0,0,88184,76,0
9980,Hannah,Russell,6318 Merriewood Dr.,Corvallis,Oregon,United States,97330,718-555-0129,1974-06-24,High School,Skilled Manual,F,S,1,2,0,0,49615,42,0
9982,Linda,Hernandez,582 Ofarrell Dr,Burien,Washington,United States,98168,591-555-0144,1973-03-03,Partial College,Professional,F,M,1,2,0,0,82015,53,0
9983,Carlos,Richardson,4150 Grant St.,Lemon Grove,California,United States,91945,599-555-0118,1976-02-18,Partial College,Professional,M,S,0,2,0,0,96124,73,0
9984,Jack,Adams,490 Sepulveda Ct.,Seattle,Washington,United States,98104,505-555-0120,1976-02-09,Partial College,Professional,M,S,1,2,0,0,95999,71,0
9986,Toni,Garcia,9618 San Rafael,Seaford,Victoria,Australia,3198,1 (11) 500 555-0188,1955-11-21,High School,Skilled Manual,F,S,1,2,0,2,89205,49,0
9987,Bruce,Sai,3648 El Dorado,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0165,1955-04-22,High School,Skilled Manual,M,S,1,2,0,2,108409,75,0
9988,Philip,Romero,1960 Via Catanzaro,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0149,1956-04-24,High School,Skilled Manual,M,M,0,2,0,2,116428,83,0
9989,Francis,Romero,1240 Dayton Court,Townsville,Queensland,Australia,4810,1 (11) 500 555-0141,1956-01-25,High School,Skilled Manual,M,S,0,2,0,2,104178,76,0
9990,Larry,Dominguez,6730 East Cypress Road,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0123,1956-12-14,High School,Skilled Manual,M,S,0,2,0,2,127667,75,1
9991,Frank,Hernandez,9510 Lakespring Place,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0113,1956-11-14,High School,Skilled Manual,M,M,0,2,0,2,119467,88,0
9992,David,Lee,1574 Hudson Ave.,Geelong,Victoria,Australia,3220,1 (11) 500 555-0180,1956-06-08,High School,Skilled Manual,M,S,0,2,0,2,107057,79,1
9993,Martha,Ye,6584 Oak Leaf Ct,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0159,1957-03-28,High School,Professional,F,S,1,2,0,2,90035,49,0
9994,Lindsey,Luo,8812 Dianda Dr.,Townsville,Queensland,Australia,4810,1 (11) 500 555-0144,1957-01-05,High School,Professional,F,M,1,2,0,2,67954,55,0
9995,Roberto,Diaz,6161 Stimel Drive,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0154,1957-07-06,High School,Professional,M,M,1,2,0,2,89456,81,0
9997,Dustin,Xie,3947 Vista Valley Rd,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0188,1958-06-24,Bachelors ,Management,M,M,1,3,1,4,162326,111,0
9998,Cynthia,Rodriguez,275 South Ranchford Ct,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0198,1958-09-03,Bachelors ,Management,F,S,1,4,1,5,146141,64,0
9999,Candice,Liang,4823 Kirkwood Ct.,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0142,1959-10-11,Bachelors ,Management,F,M,1,4,1,4,143886,64,0
10000,Cedric,Shen,3717 Via Cordona,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0124,1959-01-12,Bachelors ,Management,M,M,1,4,1,1,164171,105,0
10003,Jay,Patel,861 Napa Ct.,Perth,South Australia,Australia,6006,1 (11) 500 555-0150,1959-03-06,Bachelors ,Management,M,S,1,0,2,2,173273,115,1
10004,Sabrina,Ruiz,9066 Vancouver Way,Geelong,Victoria,Australia,3220,1 (11) 500 555-0136,1959-01-05,Bachelors ,Management,F,M,1,0,2,4,155178,77,1
10005,Samuel,Lal,488 Meadow Glen Way,Lincoln Acres,California,United States,91950,587-555-0173,1966-12-25,Graduate Degree,Management,M,M,1,4,1,1,166975,108,0
10007,Christian,Bryant,4199 Del Rey St,Bremerton,Washington,United States,98312,448-555-0169,1957-02-24,High School,Professional,M,M,0,2,0,2,96876,81,0
10010,Benjamin,Kumar,3494 Radar Blvd,Colma,California,United States,94014,581-555-0158,1957-10-18,High School,Professional,M,M,0,2,0,2,103734,82,0
10012,Katherine,Alexander,3675 Q St.,Chula Vista,California,United States,91910,638-555-0187,1957-03-03,Partial College,Professional,F,M,1,1,0,2,76330,58,0
10013,Jessica,Murphy,6883 Freda Drive,Issaquah,Washington,United States,98027,813-555-0193,1957-03-03,Partial College,Professional,F,S,1,1,0,2,101559,52,1
10014,Morgan,Sanders,9590 Galloway Dr,Grossmont,California,United States,91941,593-555-0164,1956-10-24,High School,Professional,F,M,1,2,0,2,97147,63,0
10017,Wyatt,Perry,2360 St. George Court,Burbank,California,United States,91502,435-555-0159,1956-08-08,High School,Professional,M,M,0,2,0,2,90103,85,1
10018,Jordyn,Bennett,1702 Vista,N. Vancouver,British Columbia,Canada,V7L 4J4,627-555-0187,1956-09-22,Partial College,Professional,F,M,1,2,0,3,80114,48,0
10019,Grace,Brooks,3711 Amargosa Drive,Glendale,California,United States,91203,101-555-0143,1956-04-22,Partial College,Professional,F,M,1,2,0,3,80175,55,0
10022,Katherine,Gonzalez,9424 Oakgrove,Shawnee,British Columbia,Canada,V8Z 4N5,474-555-0142,1972-02-08,Graduate Degree,Skilled Manual,F,M,1,0,1,1,52551,58,1
10023,Sebastian,Peterson,5342 Pacheco St.,Coronado,California,United States,92118,339-555-0112,1972-09-11,Graduate Degree,Professional,M,M,1,0,0,1,108491,79,0
10024,Jose,Gonzalez,3648 Willow Drive,Newport Beach,California,United States,92625,655-555-0121,1970-03-05,Bachelors ,Skilled Manual,M,M,1,0,1,1,59068,84,0
10025,Angel,Morris,16 Heron Ct.,Glendale,California,United States,91203,538-555-0136,1970-04-05,Bachelors ,Skilled Manual,M,M,1,1,1,1,65515,89,0
10026,Alex,Murphy,7114 Ceemar Court,Lebanon,Oregon,United States,97355,413-555-0110,1970-11-18,Bachelors ,Skilled Manual,M,M,1,1,1,1,60155,87,0
10027,Jesse,Cook,2928 Harmony Way,San Francisco,California,United States,94109,213-555-0154,1970-01-05,Bachelors ,Skilled Manual,M,M,1,1,1,1,52053,83,0
10028,Miguel,Powell,7269 Mesa Vista Dr.,Marysville,Washington,United States,98270,512-555-0144,1970-09-21,Bachelors ,Skilled Manual,M,M,1,1,1,1,68167,87,1
10029,Alexandria,Washington,1779 Virginia Hills Dr,Redmond,Washington,United States,98052,617-555-0119,1970-07-02,Bachelors ,Skilled Manual,F,M,1,1,1,1,60613,56,0
10030,Cameron,Walker,6557 Jalalon Place,Yakima,Washington,United States,98901,964-555-0160,1970-12-27,Bachelors ,Skilled Manual,M,M,1,1,1,1,54489,83,0
10032,Shelby,Howard,6495 Army Dr,Edmonds,Washington,United States,98020,608-555-0170,1969-05-18,Bachelors ,Skilled Manual,F,M,1,1,1,1,54793,53,0
10033,Evan,Lopez,4932 Reliz Valley Road,Lake Oswego,Oregon,United States,97034,252-555-0182,1969-05-11,Bachelors ,Skilled Manual,M,S,1,0,2,2,61916,92,0
10034,Michele,Vance,Kappellweg 242,Kiel,Saarland,Germany,24044,1 (11) 500 555-0192,1937-10-24,Bachelors ,Clerical,F,M,1,0,0,1,22341,42,0
10035,Ryan,Williams,5075 William Reed Dr.,Royal Oak,British Columbia,Canada,V8X,543-555-0176,1969-10-07,Bachelors ,Skilled Manual,M,M,1,0,2,2,73074,103,0
10036,Kevin,Chen,4620 Mountain Spring Road,Lemon Grove,California,United States,91945,431-555-0163,1971-08-08,Graduate Degree,Professional,M,M,1,0,0,3,115574,85,1
10039,Makayla,Brooks,6693 Ryan Rd,Oak Bay,British Columbia,Canada,V8P,336-555-0117,1970-07-08,Graduate Degree,Professional,F,S,1,0,0,1,95282,53,0
10040,Stephanie,Reed,6507 Mayda Way,Bremerton,Washington,United States,98312,217-555-0124,1970-02-06,Graduate Degree,Professional,F,M,1,0,0,2,89318,56,0
10041,Fernando,Scott,342 San Simeon,Marysville,Washington,United States,98270,966-555-0175,1970-11-24,Graduate Degree,Professional,M,M,1,0,0,2,121927,84,0
10042,Edwin,Lu,9788 Trinity Ave,Chula Vista,California,United States,91910,309-555-0192,1970-06-07,Graduate Degree,Professional,M,M,1,0,0,4,115810,84,0
10043,Carrie,Romero,6507 Mayda Way,Concord,California,United States,94519,170-555-0168,1970-02-06,Graduate Degree,Professional,F,M,1,0,0,4,98576,59,1
10044,Jessica,Reed,7484 Lacanda Ct.,Glendale,California,United States,91203,487-555-0136,1970-04-20,Graduate Degree,Professional,F,M,1,0,0,4,95302,54,0
10045,Dalton,Mitchell,9461 Rose Ave,Lebanon,Oregon,United States,97355,433-555-0117,1967-11-02,Bachelors ,Professional,M,S,1,1,0,0,66607,67,0
10046,Courtney,Allen,4689 Deerwood Court,Salem,Oregon,United States,97301,413-555-0137,1967-08-15,Bachelors ,Skilled Manual,F,M,1,1,2,2,50431,66,0
10047,Isaac,Allen,4681 Holiday Hills,Berkeley,California,United States,94704,775-555-0154,1967-03-10,Bachelors ,Skilled Manual,M,S,1,1,2,2,66567,96,0
10048,Marcus,Collins,4546 Vista Valley Rd,Mill Valley,California,United States,94941,995-555-0181,1967-06-05,Bachelors ,Skilled Manual,M,S,1,1,2,2,68884,91,1
10049,Patrick,Blue,8939 Monzeneda Way,Kirkland,Washington,United States,98033,688-555-0112,1966-05-27,Bachelors ,Skilled Manual,M,M,1,0,3,3,87853,116,1
10050,Stephanie,Coleman,7182 Olive Hill,Cliffside,British Columbia,Canada,V8Y 1L1,124-555-0115,1966-11-14,Graduate Degree,Professional,F,S,0,0,0,0,72767,47,0
10051,Jeremiah,Sanchez,2407 Banyan Way,Shawnee,British Columbia,Canada,V8Z 4N5,426-555-0142,1966-11-14,Graduate Degree,Professional,M,M,0,0,0,0,112366,86,0
10053,Brianna,Rodriguez,7342 Dew Drop Circle,Newton,British Columbia,Canada,V2L3W8,116-555-0176,1966-02-15,Graduate Degree,Professional,F,M,1,0,0,4,102818,58,0
10054,Alexandra,Barnes,4618 Olive Hill,Newton,British Columbia,Canada,V2M1P1,574-555-0184,1969-09-22,Graduate Degree,Professional,F,S,1,0,0,2,91455,51,1
10056,Antonio,Gonzales,2823 La Orinda Pl.,Glendale,California,United States,91203,678-555-0115,1969-04-15,Graduate Degree,Professional,M,M,1,0,0,2,142167,84,0
10057,Connor,Mitchell,3946 Quigley Street,Lincoln Acres,California,United States,91950,588-555-0131,1969-02-24,Graduate Degree,Professional,M,M,1,0,0,3,142682,93,0
10058,Isabella,Kelly,1706 Valley Blvd.,Palo Alto,California,United States,94303,471-555-0148,1969-03-07,Graduate Degree,Professional,F,M,1,0,0,3,110718,55,0
10060,Ian,Bailey,7107 Kingsford Dr.,Lincoln Acres,California,United States,91950,141-555-0190,1965-02-19,Bachelors ,Professional,M,S,0,1,0,0,77740,76,1
10061,Gabriella,Gray,218 Baxter Court,San Gabriel,California,United States,91776,133-555-0116,1965-06-07,Bachelors ,Professional,F,S,0,1,0,0,63238,45,0
10064,Riley,Kelly,5832 Dellwood Court,Burlingame,California,United States,94010,346-555-0177,1965-11-09,Bachelors ,Skilled Manual,F,M,1,2,3,3,42378,72,0
10065,Alexia,Diaz,838 Monte Vista Road,Woodland Hills,California,United States,91364,359-555-0158,1965-09-11,Graduate Degree,Professional,F,M,1,0,0,0,84734,59,0
10067,Eduardo,Davis,4064 Regina Lane,Oregon City,Oregon,United States,97045,857-555-0182,1964-07-05,Bachelors ,Skilled Manual,M,S,1,2,4,4,82126,120,1
10068,Kristy,Sanz,590 Sudan Loop,Beverly Hills,California,United States,90210,118-555-0169,1964-06-27,Bachelors ,Skilled Manual,F,S,0,3,4,4,86981,87,1
10069,Meredith,Moreno,6832 Le Jean Way,Cliffside,British Columbia,Canada,V8Y 1L1,415-555-0131,1964-11-22,Bachelors ,Skilled Manual,F,M,1,3,4,4,71905,87,0
10070,Gabriel,Hughes,6120 Vine Maple Street,San Gabriel,California,United States,91776,285-555-0183,1964-08-12,Bachelors ,Skilled Manual,M,M,1,3,5,5,96528,157,1
10071,Megan,Griffin,207 Barquentine Court,Lincoln Acres,California,United States,91950,970-555-0118,1964-08-18,Bachelors ,Skilled Manual,F,S,1,3,5,5,73223,84,1
10072,Isabel,Patterson,8748 Creekside Dr.,Beaverton,Oregon,United States,97005,706-555-0118,1964-11-26,Bachelors ,Skilled Manual,F,S,0,2,2,4,83108,65,1
10073,Thomas,Long,6345 Fox Way,Bellflower,California,United States,90706,749-555-0158,1964-05-14,Bachelors ,Skilled Manual,M,M,1,2,2,4,88694,115,1
10075,Carlos,Morris,230 Lavere Way,Berkeley,California,United States,94704,931-555-0175,1963-02-26,Bachelors ,Professional,M,M,1,2,2,4,92512,110,1
10076,Stacy,Gomez,3960 Thornhill Pl.,Burbank,California,United States,91502,140-555-0110,1963-03-09,Bachelors ,Professional,F,M,1,2,2,4,87541,70,0
10077,Jasmine,Johnson,1395 Bonanza,Fremont,California,United States,94536,836-555-0179,1963-06-20,Bachelors ,Professional,F,M,1,2,2,4,91736,77,1
10078,Rachel,Brown,6054 Laguna Circle,Glendale,California,United States,91203,148-555-0141,1968-10-10,Bachelors ,Professional,F,S,0,1,0,0,66791,43,1
10079,Jade,Morgan,6672 Mt. Dias Blvd.,Imperial Beach,California,United States,91932,984-555-0190,1968-03-16,Bachelors ,Professional,F,S,1,1,0,0,69256,46,0
